distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q2_7,1,mwpm,-,50000,327,0.00654,0.00653999999999999,0.002331795170903206,
3,Z,q2_7,10,mwpm,-,50000,3475,0.0695,0.007427321163230194,0.04124545305967331,
3,Z,q2_7,13,mwpm,-,50000,4541,0.09082,0.007650592937716083,0.05352918501012027,
3,Z,q2_7,30,mwpm,-,50000,9432,0.18864,0.00783231163093645,0.13824898493476212,
3,Z,q2_7,50,mwpm,-,50000,13388,0.26776,0.007609863393209182,0.21195592684671283,
3,Z,q2_7,70,mwpm,-,50000,16965,0.3393,0.008042254593538578,0.32715764408931136,
3,Z,q2_7,90,mwpm,-,50000,20014,0.40028,0.008877149981450783,0.4438326780218631,
3,Z,q2_7,110,mwpm,-,50000,20548,0.41096,0.007782086906455599,0.4943566198926419,
3,Z,q2_7,130,mwpm,-,50000,22005,0.4401,0.008095029864907455,0.5959823629818857,
3,Z,q2_7,150,mwpm,-,50000,22507,0.45014,0.007625877906003886,0.6868262479547411,
3,Z,q2_7,170,mwpm,-,50000,23198,0.46396,0.007675704927846083,0.7905882131308317,
3,Z,q2_7,190,mwpm,-,50000,23843,0.47686,0.008021913735699882,0.9139228581916541,
3,Z,q2_7,210,mwpm,-,50000,24078,0.48156,0.007795931557818103,0.985206093871966,
3,Z,q2_7,230,mwpm,-,50000,24312,0.48624,0.00774983875222196,1.1124120699241757,
3,Z,q2_7,250,mwpm,-,50000,24473,0.48946,0.0076595857114925,1.1799661861732602,
