distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q6_7,1,beliefmatching,-,50000,920,0.0184,0.018399999999999972,0.25605788617394865,
3,X,q6_7,10,beliefmatching,-,50000,5530,0.1106,0.0123450930187613,48.904808029998094,
3,X,q6_7,13,beliefmatching,-,50000,6784,0.13568,0.012028922253829122,74.16825556592084,
3,X,q6_7,30,beliefmatching,-,50000,13949,0.27898,0.013422461928244644,308.3625325351022,
3,X,q6_7,50,beliefmatching,-,50000,17525,0.3505,0.011928523038803818,578.9571400168352,
3,X,q6_7,70,beliefmatching,-,50000,22062,0.44124,0.015062368535884274,857.705946814036,
3,X,q6_7,90,beliefmatching,-,50000,23903,0.47806,0.017070119073232304,1115.0085102100857,
3,X,q6_7,110,beliefmatching,-,50000,23720,0.4744,0.013328297564939473,1363.2258905619383,
3,X,q6_7,130,beliefmatching,-,50000,24271,0.48542,0.013412803109955018,1608.8999883891083,
3,X,q6_7,150,beliefmatching,-,50000,24592,0.49184,0.013531408755923735,1861.8478979440406,
3,X,q6_7,170,beliefmatching,-,50000,24542,0.49084,0.011626692824765195,2116.4099039970897,
3,X,q6_7,190,beliefmatching,-,50000,24822,0.49644,0.012844884356886577,2370.662713604979,
3,X,q6_7,210,beliefmatching,-,50000,24856,0.49712,0.012128611401815259,2632.8917030510493,
3,X,q6_7,230,beliefmatching,-,50000,24977,0.49954,0.014969463367943026,2875.9431423209608,
3,X,q6_7,250,beliefmatching,-,50000,24900,0.498,0.010921868538918189,3126.400276142871,
