distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
7,Z,q6_7,1,mwpm-rl,-,50000,20,0.0004,0.00040000000000001146,0.02191061293706298,
7,Z,q6_7,10,mwpm-rl,-,50000,1335,0.0267,0.0027364176609246393,0.6395626708399504,
7,Z,q6_7,13,mwpm-rl,-,50000,1898,0.03796,0.003027590027427862,0.8725049819331616,
7,Z,q6_7,30,mwpm-rl,-,50000,5611,0.11222,0.004218270972300042,2.3790855892002583,
7,Z,q6_7,50,mwpm-rl,-,50000,7509,0.15018,0.003559165522378116,3.7747073569335043,
7,Z,q6_7,70,mwpm-rl,-,50000,10152,0.20304,0.003707689334765618,5.770647957222536,
7,Z,q6_7,90,mwpm-rl,-,50000,14965,0.2993,0.005045464298917113,8.106625137850642,
7,Z,q6_7,110,mwpm-rl,-,50000,14747,0.29494,0.004035019035270704,9.304336023051292,
7,Z,q6_7,130,mwpm-rl,-,50000,15543,0.31086,0.003724980666500566,11.033630704972893,
7,Z,q6_7,150,mwpm-rl,-,50000,17574,0.35148,0.0040299664707572624,13.326960993930697,
7,Z,q6_7,170,mwpm-rl,-,50000,18467,0.36934,0.003931548387114736,15.42031027097255,
7,Z,q6_7,190,mwpm-rl,-,50000,20360,0.4072,0.004412419089649122,17.59648421406746,
7,Z,q6_7,210,mwpm-rl,-,50000,20400,0.408,0.004014321119981068,19.300781089114025,
7,Z,q6_7,230,mwpm-rl,-,50000,20894,0.41788,0.003911632998306991,20.610895463032648,
7,Z,q6_7,250,mwpm-rl,-,50000,20596,0.41192,0.0034606932634997922,21.709201401099563,
