distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q6_7,1,mwpm,-,50000,325,0.0065,0.006500000000000006,0.0027497890405356884,
3,Z,q6_7,10,mwpm,-,50000,4721,0.09442,0.010355752103724913,0.05482612899504602,
3,Z,q6_7,13,mwpm,-,50000,5896,0.11792,0.01023901994148324,0.07341038784943521,
3,Z,q6_7,30,mwpm,-,50000,12681,0.25362,0.01165750332660076,0.197544981027022,
3,Z,q6_7,50,mwpm,-,50000,16380,0.3276,0.010535330028367318,0.29859955701977015,
3,Z,q6_7,70,mwpm,-,50000,20103,0.40206,0.011510113006504952,0.4821835281327367,
3,Z,q6_7,90,mwpm,-,50000,23897,0.47794,0.017040849636087707,0.7624465569388121,
3,Z,q6_7,110,mwpm,-,50000,23272,0.46544,0.01199873551002556,0.7613845560699701,
3,Z,q6_7,130,mwpm,-,50000,23768,0.47536,0.011444816891506282,0.9159664260223508,
3,Z,q6_7,150,mwpm,-,50000,24239,0.48478,0.011505548368052454,1.045688470127061,
3,Z,q6_7,170,mwpm,-,50000,24690,0.4938,0.012746645416951419,1.2364578279666603,
3,Z,q6_7,190,mwpm,-,50000,24702,0.49404,0.011521849599219702,1.3561361930333078,
3,Z,q6_7,210,mwpm,-,50000,24793,0.49586,0.011284781505203567,1.3483893901575357,
3,Z,q6_7,230,mwpm,-,50000,24686,0.49372,0.009425757531203227,1.507132604951039,
3,Z,q6_7,250,mwpm,-,50000,24939,0.49878,0.011887911287299269,1.6233367428649217,
