distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,Z,q8_7,1,mwpm-rl,-,50000,78,0.00156,0.0015600000000000058,0.009676741901785135,
5,Z,q8_7,10,mwpm-rl,-,50000,2774,0.05548,0.00584620561041882,0.278367062099278,
5,Z,q8_7,13,mwpm-rl,-,50000,3415,0.0683,0.00561733017470456,0.3712241230532527,
5,Z,q8_7,30,mwpm-rl,-,50000,8714,0.17428,0.007092055053342705,0.9946511117741466,
5,Z,q8_7,50,mwpm-rl,-,50000,11498,0.22996,0.0061225851203425274,1.5808022478595376,
5,Z,q8_7,70,mwpm-rl,-,50000,14849,0.29698,0.006396613849336041,2.4144723690114915,
5,Z,q8_7,90,mwpm-rl,-,50000,19170,0.3834,0.008023038458377818,3.3730318201705813,
5,Z,q8_7,110,mwpm-rl,-,50000,19229,0.38458,0.006619565493017565,3.893178986851126,
5,Z,q8_7,130,mwpm-rl,-,50000,20739,0.41478,0.006759174337435003,4.706799858016893,
5,Z,q8_7,150,mwpm-rl,-,50000,22095,0.4419,0.007123575592162978,5.608960218029097,
5,Z,q8_7,170,mwpm-rl,-,50000,22657,0.45314,0.006914809550787826,6.334844216005877,
5,Z,q8_7,190,mwpm-rl,-,50000,23248,0.46496,0.006946343631499208,7.438640170963481,
5,Z,q8_7,210,mwpm-rl,-,50000,23786,0.47572,0.007150649545302812,7.501912957988679,
5,Z,q8_7,230,mwpm-rl,-,50000,23754,0.47508,0.006477110313317158,8.698619714006782,
5,Z,q8_7,250,mwpm-rl,-,50000,23994,0.47988,0.006384673078155767,9.195267549948767,
