distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
7,X,q6_7,1,mwpm,-,50000,34,0.00068,0.0006800000000000139,0.018816092051565647,
7,X,q6_7,10,mwpm,-,50000,1710,0.0342,0.0035300667126378915,0.6210531119722873,
7,X,q6_7,13,mwpm,-,50000,2296,0.04592,0.0036914864225930932,0.8379871710203588,
7,X,q6_7,30,mwpm,-,50000,6036,0.12072,0.004584410157758623,2.2950601540505886,
7,X,q6_7,50,mwpm,-,50000,8364,0.16728,0.004056523102922427,3.646260190056637,
7,X,q6_7,70,mwpm,-,50000,12402,0.24804,0.004871384018618141,5.595155589981005,
7,X,q6_7,90,mwpm,-,50000,14070,0.2814,0.004575406630786871,7.037363893119618,
7,X,q6_7,110,mwpm,-,50000,15702,0.31404,0.004475650486075511,8.883745840052143,
7,X,q6_7,130,mwpm,-,50000,17755,0.3551,0.004741087627238849,10.99718692409806,
7,X,q6_7,150,mwpm,-,50000,18370,0.3674,0.004404720470347789,12.50142446695827,
7,X,q6_7,170,mwpm,-,50000,20405,0.4081,0.0049573407331625075,14.46021283394657,
7,X,q6_7,190,mwpm,-,50000,20823,0.41646,0.00468653642130501,16.493415269069374,
7,X,q6_7,210,mwpm,-,50000,20587,0.41174,0.004112331368101296,17.01419755886309,
7,X,q6_7,230,mwpm,-,50000,22112,0.44224,0.004670035755199253,20.34818090009503,
7,X,q6_7,250,mwpm,-,50000,21983,0.43966,0.004211389702927282,21.53415530687198,
