distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q10_7,1,mwpm,-,50000,209,0.00418,0.004180000000000017,0.0020482121035456657,
3,X,q10_7,10,mwpm,-,50000,3537,0.07074,0.007569384637133358,0.0446331980638206,
3,X,q10_7,13,mwpm,-,50000,4556,0.09112,0.0076783698474715,0.06376978289335966,
3,X,q10_7,30,mwpm,-,50000,11019,0.22038,0.009593055001762607,0.1859851519111544,
3,X,q10_7,50,mwpm,-,50000,13964,0.27928,0.008110629228970379,0.24186209100298584,
3,X,q10_7,70,mwpm,-,50000,17129,0.34258,0.008187163156229027,0.33953835698775947,
3,X,q10_7,90,mwpm,-,50000,19270,0.3854,0.008117606306755731,0.4576426618732512,
3,X,q10_7,110,mwpm,-,50000,21376,0.42752,0.008702009499773011,0.5392558060120791,
3,X,q10_7,130,mwpm,-,50000,22159,0.44318,0.008294733492001827,0.657616093987599,
3,X,q10_7,150,mwpm,-,50000,23203,0.46406,0.008699290332779608,0.753854664042592,
3,X,q10_7,170,mwpm,-,50000,23771,0.47542,0.008782756624422516,0.9140911810100079,
3,X,q10_7,190,mwpm,-,50000,23864,0.47728,0.008069341057611201,0.9568627388216555,
3,X,q10_7,210,mwpm,-,50000,24437,0.48874,0.008950704969217849,1.1329797748476267,
3,X,q10_7,230,mwpm,-,50000,24620,0.4924,0.009018671748974527,1.1793172019533813,
3,X,q10_7,250,mwpm,-,50000,24610,0.4922,0.00825211270387971,1.3623244219925255,
