distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q10_7,1,mwpm,-,50000,267,0.00534,0.005340000000000011,0.00224385317414999,
3,Z,q10_7,10,mwpm,-,50000,3992,0.07984,0.008623396174250453,0.0451851119287312,
3,Z,q10_7,13,mwpm,-,50000,5280,0.1056,0.009041954442011668,0.06318096490576863,
3,Z,q10_7,30,mwpm,-,50000,9937,0.19874,0.008373007096369733,0.14607373718172312,
3,Z,q10_7,50,mwpm,-,50000,14556,0.29112,0.008652736746465162,0.23921835888177156,
3,Z,q10_7,70,mwpm,-,50000,18655,0.3731,0.009699042094011512,0.3711305898614228,
3,Z,q10_7,90,mwpm,-,50000,20132,0.40264,0.009007830259640137,0.4547841530293226,
3,Z,q10_7,110,mwpm,-,50000,21572,0.43144,0.008950281747033717,0.5705606769770384,
3,Z,q10_7,130,mwpm,-,50000,22619,0.45238,0.008962376914025016,0.677232407964766,
3,Z,q10_7,150,mwpm,-,50000,23071,0.46142,0.008467069267469096,0.7693943490739912,
3,Z,q10_7,170,mwpm,-,50000,24139,0.48278,0.009809947941825992,0.977102373028174,
3,Z,q10_7,190,mwpm,-,50000,24209,0.48418,0.009005630230672634,0.9913698090240359,
3,Z,q10_7,210,mwpm,-,50000,24388,0.48776,0.008755526347095144,1.1003847639076412,
3,Z,q10_7,230,mwpm,-,50000,24585,0.4917,0.008830553009775866,1.1814337100367993,
3,Z,q10_7,250,mwpm,-,50000,24624,0.49248,0.00832401592840043,1.394731641979888,
