distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q4_9,1,beliefmatching,-,50000,204,0.00408,0.0040799999999999725,0.23299378203228116,
3,Z,q4_9,10,beliefmatching,-,50000,3272,0.06544,0.006964740843257045,36.1500037999358,
3,Z,q4_9,13,beliefmatching,-,50000,4103,0.08206,0.0068476849808628,58.816389919957146,
3,Z,q4_9,30,beliefmatching,-,50000,8595,0.1719,0.006972422896919128,240.05323073500767,
3,Z,q4_9,50,beliefmatching,-,50000,12320,0.2464,0.006742622896707295,506.44919542595744,
3,Z,q4_9,70,beliefmatching,-,50000,15798,0.31596,0.007088240979441773,790.6640012478456,
3,Z,q4_9,90,beliefmatching,-,50000,20790,0.4158,0.009799437455077498,1073.2785840588622,
3,Z,q4_9,110,beliefmatching,-,50000,19657,0.39314,0.006965071282017288,1312.5220028320327,
3,Z,q4_9,130,beliefmatching,-,50000,21477,0.42954,0.0074802617585170705,1566.0093887429684,
3,Z,q4_9,150,beliefmatching,-,50000,21848,0.43696,0.006855365441313377,1815.362238328904,
3,Z,q4_9,170,beliefmatching,-,50000,22626,0.45252,0.0068766834937701304,2074.5534636920784,
3,Z,q4_9,190,beliefmatching,-,50000,23744,0.47488,0.007809277282671834,2310.667823906988,
3,Z,q4_9,210,beliefmatching,-,50000,23648,0.47296,0.006897907271889658,2558.517372515984,
3,Z,q4_9,230,beliefmatching,-,50000,24237,0.48474,0.007528342294474133,2805.314304929925,
3,Z,q4_9,250,beliefmatching,-,50000,24501,0.49002,0.007767090194785997,3053.273394720163,
