distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q6_7,1,mwpm-rl,-,50000,345,0.0069,0.006900000000000017,0.002575438003987074,
3,Z,q6_7,10,mwpm-rl,-,50000,4652,0.09304,0.010189403496655591,0.04590745293535292,
3,Z,q6_7,13,mwpm-rl,-,50000,5819,0.11638,0.010087454330142909,0.061229696962982416,
3,Z,q6_7,30,mwpm-rl,-,50000,12492,0.24984,0.01140959596605523,0.17325777001678944,
3,Z,q6_7,50,mwpm-rl,-,50000,16190,0.3238,0.01032185383635098,0.2640650160610676,
3,Z,q6_7,70,mwpm-rl,-,50000,19941,0.39882,0.011282939878712983,0.4261178560554981,
3,Z,q6_7,90,mwpm-rl,-,50000,23844,0.47688,0.016788936700505686,0.6561204260215163,
3,Z,q6_7,110,mwpm-rl,-,50000,23312,0.46624,0.012102625572009307,0.6796692791394889,
3,Z,q6_7,130,mwpm-rl,-,50000,23728,0.47456,0.01132472429003778,0.8261329010128975,
3,Z,q6_7,150,mwpm-rl,-,50000,24095,0.4819,0.010940843128882494,0.9328893090132624,
3,Z,q6_7,170,mwpm-rl,-,50000,24685,0.4937,0.012700783141093741,1.1078863767907023,
3,Z,q6_7,190,mwpm-rl,-,50000,24697,0.49394,0.01147906907456081,1.2216328270733356,
3,Z,q6_7,210,mwpm-rl,-,50000,24766,0.49532,0.010999376197567023,1.1913409400731325,
3,Z,q6_7,230,mwpm-rl,-,50000,24539,0.49078,0.00860601692921642,1.3171405801549554,
3,Z,q6_7,250,mwpm-rl,-,50000,24795,0.4959,0.009515531476853134,1.4320754350628704,
