distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,X,q6_5,1,mwpm,-,20000,4,0.0002,0.00019999999999997797,0.001452099997550249,
5,X,q6_5,10,mwpm,-,20000,51,0.00255,0.0002555871222939543,0.032036982011049986,
5,X,q6_5,13,mwpm,-,20000,71,0.00355,0.0002739758691217009,0.042500682873651385,
5,X,q6_5,30,mwpm,-,20000,168,0.0084,0.00028229895612896794,0.1018328140489757,
5,X,q6_5,50,mwpm,-,20000,290,0.0145,0.00029420151840708897,0.1764453500509262,
5,X,q6_5,70,mwpm,-,20000,399,0.01995,0.00029075709379949854,0.24257530202157795,
5,X,q6_5,90,mwpm,-,20000,518,0.0259,0.00029541174481306776,0.3330641828943044,
5,X,q6_5,110,mwpm,-,20000,614,0.0307,0.00028794376391511056,0.3892381109762937,
5,X,q6_5,130,mwpm,-,20000,687,0.03435,0.0002736705365377623,0.48202411318197846,
5,X,q6_5,150,mwpm,-,20000,894,0.0447,0.0003120744226165484,0.5472173329908401,
5,X,q6_5,170,mwpm,-,20000,907,0.04535,0.0002795694772026458,0.6380865189712495,
5,X,q6_5,190,mwpm,-,20000,1087,0.05435,0.00030273517715329046,0.7336473278701305,
5,X,q6_5,210,mwpm,-,20000,1202,0.0601,0.00030481340831167714,0.7770546730607748,
5,X,q6_5,230,mwpm,-,20000,1267,0.06335,0.00029442662579126644,0.8676068461500108,
5,X,q6_5,250,mwpm,-,20000,1358,0.0679,0.00029181692070517906,0.9532343510072678,
