distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,Z,q6_5,1,mwpm,-,20000,4,0.0002,0.00019999999999997797,0.0015197021421045065,
5,Z,q6_5,10,mwpm,-,20000,50,0.0025,0.0002505642877322911,0.03164343209937215,
5,Z,q6_5,13,mwpm,-,20000,77,0.00385,0.00029721155572937086,0.042633392848074436,
5,Z,q6_5,30,mwpm,-,20000,157,0.00785,0.00026367295790252765,0.10496172308921814,
5,Z,q6_5,50,mwpm,-,20000,301,0.01505,0.0003055296694025045,0.1785938001703471,
5,Z,q6_5,70,mwpm,-,20000,419,0.02095,0.00030564313222619655,0.2560203210450709,
5,Z,q6_5,90,mwpm,-,20000,560,0.028,0.0003200592563178395,0.3256643689237535,
5,Z,q6_5,110,mwpm,-,20000,642,0.0321,0.0003015158722956546,0.3976539808791131,
5,Z,q6_5,130,mwpm,-,20000,802,0.0401,0.00032143134480622226,0.48916847817599773,
5,Z,q6_5,150,mwpm,-,20000,799,0.03995,0.0002774993629123257,0.5484480240847915,
5,Z,q6_5,170,mwpm,-,20000,953,0.04765,0.0002944776075530786,0.6419565000105649,
5,Z,q6_5,190,mwpm,-,20000,1020,0.051,0.0002830388342462964,0.728892341023311,
5,Z,q6_5,210,mwpm,-,20000,1190,0.0595,0.00030157009757236786,0.82515524700284,
5,Z,q6_5,230,mwpm,-,20000,1233,0.06165,0.0002859843130502693,0.8555940221995115,
5,Z,q6_5,250,mwpm,-,20000,1353,0.06765,0.00029066078958117636,0.9611056740395725,
