distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q6_11,1,mwpm,-,20000,17,0.00085,0.0008500000000000174,0.0005842698737978935,
3,X,q6_11,10,mwpm,-,20000,256,0.0128,0.0012949892030620913,0.00781198195181787,
3,X,q6_11,13,mwpm,-,20000,390,0.0195,0.001527694845648242,0.010541351977735758,
3,X,q6_11,30,mwpm,-,20000,805,0.04025,0.0013967992262906015,0.02572352788411081,
3,X,q6_11,50,mwpm,-,20000,1350,0.0675,0.0014481565050735723,0.04341101995669305,
3,X,q6_11,70,mwpm,-,20000,1899,0.09495,0.0015020078879034449,0.061785812955349684,
3,X,q6_11,90,mwpm,-,20000,2286,0.1143,0.001439857450709181,0.07982222503051162,
3,X,q6_11,110,mwpm,-,20000,2716,0.1358,0.001438403977004843,0.10235446295700967,
3,X,q6_11,130,mwpm,-,20000,3093,0.15465,0.0014212443166788935,0.11621813219971955,
3,X,q6_11,150,mwpm,-,20000,3500,0.175,0.0014338830936502234,0.14077800302766263,
3,X,q6_11,170,mwpm,-,20000,3929,0.19645,0.0014656762822880531,0.15560329309664667,
3,X,q6_11,190,mwpm,-,20000,4278,0.2139,0.0014669666807116677,0.17804843303747475,
3,X,q6_11,210,mwpm,-,20000,4503,0.22515,0.0014226925841123172,0.19336901092901826,
3,X,q6_11,230,mwpm,-,20000,4765,0.23825,0.0014050184100678487,0.2077772819902748,
3,X,q6_11,250,mwpm,-,20000,5085,0.25425,0.0014185705221467226,0.2280272920615971,
