distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,X,q8_7,1,mwpm,-,20000,2,0.0001,9.999999999998899e-05,0.0013878638856112957,
5,X,q8_7,10,mwpm,-,20000,52,0.0026,0.0002606104112485852,0.03264142805710435,
5,X,q8_7,13,mwpm,-,20000,57,0.00285,0.00021980963094975214,0.043044402031227946,
5,X,q8_7,30,mwpm,-,20000,161,0.00805,0.0002704437189841591,0.10094305709935725,
5,X,q8_7,50,mwpm,-,20000,277,0.01385,0.000280829906685931,0.17451578914187849,
5,X,q8_7,70,mwpm,-,20000,390,0.0195,0.0002840683461111104,0.25118436594493687,
5,X,q8_7,90,mwpm,-,20000,499,0.02495,0.0002842971265454852,0.3218526269774884,
5,X,q8_7,110,mwpm,-,20000,620,0.031,0.00029084869229117905,0.4027535901404917,
5,X,q8_7,130,mwpm,-,20000,728,0.0364,0.00029063083542030244,0.4813430409412831,
5,X,q8_7,150,mwpm,-,20000,823,0.04115,0.00028620052184791245,0.5582731729373336,
5,X,q8_7,170,mwpm,-,20000,1007,0.05035,0.0003120749100650744,0.638017324032262,
5,X,q8_7,190,mwpm,-,20000,1107,0.05535,0.0003086432332305433,0.7035827049985528,
5,X,q8_7,210,mwpm,-,20000,1161,0.05805,0.00029375021251359934,0.8038896699436009,
5,X,q8_7,230,mwpm,-,20000,1288,0.0644,0.00029965735949438743,0.8778620790690184,
5,X,q8_7,250,mwpm,-,20000,1373,0.06865,0.0002952893156734082,0.9840089180506766,
