distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q6_7,1,mwpm,-,20000,11,0.00055,0.0005499999999999949,0.0006168619729578495,
3,Z,q6_7,10,mwpm,-,20000,282,0.0141,0.0014282191478475759,0.007749262964352965,
3,Z,q6_7,13,mwpm,-,20000,348,0.0174,0.0013604513936750218,0.010369489900767803,
3,Z,q6_7,30,mwpm,-,20000,756,0.0378,0.0013084582871837336,0.025230422848835588,
3,Z,q6_7,50,mwpm,-,20000,1266,0.0633,0.0013517857543530187,0.04434060282073915,
3,Z,q6_7,70,mwpm,-,20000,1689,0.08445,0.0013197206553715035,0.059671764029189944,
3,Z,q6_7,90,mwpm,-,20000,2206,0.1103,0.001382700640667034,0.07892555696889758,
3,Z,q6_7,110,mwpm,-,20000,2636,0.1318,0.0013888938923007355,0.09607462212443352,
3,Z,q6_7,130,mwpm,-,20000,3030,0.1515,0.0013864199261604537,0.11401944095268846,
3,Z,q6_7,150,mwpm,-,20000,3412,0.1706,0.0013891841875659505,0.1337741541210562,
3,Z,q6_7,170,mwpm,-,20000,3798,0.1899,0.0014030667493887816,0.1533831439446658,
3,Z,q6_7,190,mwpm,-,20000,4129,0.20645,0.0013995116937318142,0.16815146408043802,
3,Z,q6_7,210,mwpm,-,20000,4377,0.21885,0.0013688840713663164,0.18630955694243312,
3,Z,q6_7,230,mwpm,-,20000,4736,0.2368,0.0013930425573874805,0.20661864895373583,
3,Z,q6_7,250,mwpm,-,20000,4972,0.2486,0.001373236366460473,0.22007798682898283,
