distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q8_5,1,mwpm,-,20000,18,0.0009,0.0009000000000000119,0.0005897609516978264,
3,Z,q8_5,10,mwpm,-,20000,237,0.01185,0.0011978310426642436,0.007642349926754832,
3,Z,q8_5,13,mwpm,-,20000,353,0.01765,0.001380326063241899,0.010533493012189865,
3,Z,q8_5,30,mwpm,-,20000,740,0.037,0.0012797102808504435,0.02515974105335772,
3,Z,q8_5,50,mwpm,-,20000,1282,0.0641,0.0013700718588074978,0.04269836284220219,
3,Z,q8_5,70,mwpm,-,20000,1723,0.08615,0.001348923619279352,0.06032583606429398,
3,Z,q8_5,90,mwpm,-,20000,2153,0.10765,0.0013451528666271195,0.07830178504809737,
3,Z,q8_5,110,mwpm,-,20000,2597,0.12985,0.0013649506463153105,0.09738311497494578,
3,Z,q8_5,130,mwpm,-,20000,3073,0.15365,0.0014101549238180189,0.11470973212271929,
3,Z,q8_5,150,mwpm,-,20000,3392,0.1696,0.0013791080789343213,0.12946161208674312,
3,Z,q8_5,170,mwpm,-,20000,3837,0.19185,0.0014215677213981204,0.14885127800516784,
3,Z,q8_5,190,mwpm,-,20000,4065,0.20325,0.0013710590297643654,0.16787754697725177,
3,Z,q8_5,210,mwpm,-,20000,4459,0.22295,0.0014037640910717353,0.18433440919034183,
3,Z,q8_5,230,mwpm,-,20000,4811,0.24055,0.001424150745133912,0.20153998397290707,
3,Z,q8_5,250,mwpm,-,20000,5109,0.25545,0.0014283325952079151,0.2270635620225221,
