distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q4_5,1,mwpm,-,20000,8,0.0004,0.00040000000000001146,0.0006209309212863445,
3,Z,q4_5,10,mwpm,-,20000,287,0.01435,0.0014538770636927656,0.007793645141646266,
3,Z,q4_5,13,mwpm,-,20000,347,0.01735,0.001356477600230166,0.010410794056952,
3,Z,q4_5,30,mwpm,-,20000,759,0.03795,0.0013138538927913723,0.025865131989121437,
3,Z,q4_5,50,mwpm,-,20000,1316,0.0658,0.0014090392801923146,0.04287902801297605,
3,Z,q4_5,70,mwpm,-,20000,1759,0.08795,0.0013799735704440597,0.06067197001539171,
3,Z,q4_5,90,mwpm,-,20000,2211,0.11055,0.0013862559077232328,0.07879760698415339,
3,Z,q4_5,110,mwpm,-,20000,2681,0.13405,0.001416677346128159,0.0986030159983784,
3,Z,q4_5,130,mwpm,-,20000,2989,0.14945,0.001363923817095769,0.11534169805236161,
3,Z,q4_5,150,mwpm,-,20000,3403,0.17015,0.0013846461838139534,0.13387554208748043,
3,Z,q4_5,170,mwpm,-,20000,3716,0.1858,0.001364541609828962,0.16170443105511367,
3,Z,q4_5,190,mwpm,-,20000,4138,0.2069,0.001403537574094782,0.17634673393331468,
3,Z,q4_5,210,mwpm,-,20000,4440,0.222,0.0013956366251260954,0.197314074030146,
3,Z,q4_5,230,mwpm,-,20000,4601,0.23005,0.001338143869206887,0.207618725951761,
3,Z,q4_5,250,mwpm,-,20000,4907,0.24535,0.001347616749512337,0.2294545320328325,
