distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,Z,q4_7,1,mwpm,-,20000,1,5e-05,4.999999999999449e-05,0.0014688251540064812,
5,Z,q4_7,10,mwpm,-,20000,54,0.0027,0.0002706583526838613,0.032149408012628555,
5,Z,q4_7,13,mwpm,-,20000,71,0.00355,0.0002739758691217009,0.043599900091066957,
5,Z,q4_7,30,mwpm,-,20000,157,0.00785,0.00026367295790252765,0.10411616391502321,
5,Z,q4_7,50,mwpm,-,20000,306,0.0153,0.00031068299178410586,0.17999213398434222,
5,Z,q4_7,70,mwpm,-,20000,396,0.0198,0.0002885268247679318,0.2538493510801345,
5,Z,q4_7,90,mwpm,-,20000,528,0.0264,0.00030127039329880256,0.33255674806423485,
5,Z,q4_7,110,mwpm,-,20000,609,0.03045,0.0002855243955499076,0.399984278017655,
5,Z,q4_7,130,mwpm,-,20000,737,0.03685,0.0002943637879447847,0.4759225801099092,
5,Z,q4_7,150,mwpm,-,20000,851,0.04255,0.0002963804882002985,0.5660080390516669,
5,Z,q4_7,170,mwpm,-,20000,972,0.0486,0.0003006573160975745,0.6363429559860379,
5,Z,q4_7,190,mwpm,-,20000,1051,0.05255,0.0002921338319187283,0.7437281950842589,
5,Z,q4_7,210,mwpm,-,20000,1155,0.05775,0.0002921354935543352,0.7781431409530342,
5,Z,q4_7,230,mwpm,-,20000,1297,0.06485,0.0003019029465715084,0.8731646910309792,
5,Z,q4_7,250,mwpm,-,20000,1424,0.0712,0.0003071406033308688,0.9393338200170547,
