distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q6_3,1,mwpm,-,20000,19,0.00095,0.0009500000000000064,0.000596161000430584,
3,X,q6_3,10,mwpm,-,20000,237,0.01185,0.0011978310426642436,0.007709498051553965,
3,X,q6_3,13,mwpm,-,20000,330,0.0165,0.0012889811868319612,0.010375525802373886,
3,X,q6_3,30,mwpm,-,20000,770,0.0385,0.0013336522771554282,0.02564453100785613,
3,X,q6_3,50,mwpm,-,20000,1292,0.0646,0.0013815173829688776,0.043218125123530626,
3,X,q6_3,70,mwpm,-,20000,1812,0.0906,0.0014259301719311557,0.05903917900286615,
3,X,q6_3,90,mwpm,-,20000,2227,0.11135,0.001397647947563696,0.077994619961828,
3,X,q6_3,110,mwpm,-,20000,2620,0.131,0.001379055857064937,0.09331113495863974,
3,X,q6_3,130,mwpm,-,20000,3052,0.1526,0.0013985452033543067,0.11162453307770193,
3,X,q6_3,150,mwpm,-,20000,3480,0.174,0.001423671693450923,0.1305262530222535,
3,X,q6_3,170,mwpm,-,20000,3772,0.1886,0.0013907969101210615,0.14593699015676975,
3,X,q6_3,190,mwpm,-,20000,4176,0.2088,0.0014206037964674678,0.1645353431813419,
3,X,q6_3,210,mwpm,-,20000,4600,0.23,0.0014649595481145972,0.18788373190909624,
3,X,q6_3,230,mwpm,-,20000,4685,0.23425,0.001372140043511938,0.20023573306389153,
3,X,q6_3,250,mwpm,-,20000,5154,0.2577,0.0014467657635480746,0.22472486295737326,
