distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q10_7,1,mwpm,-,20000,24,0.0012,0.0011999999999999789,0.0005796300247311592,
3,X,q10_7,10,mwpm,-,20000,268,0.0134,0.001356440139328563,0.007816433906555176,
3,X,q10_7,13,mwpm,-,20000,354,0.0177,0.0013843021381542142,0.010643716901540756,
3,X,q10_7,30,mwpm,-,20000,787,0.03935,0.0013642946883645202,0.025586422067135572,
3,X,q10_7,50,mwpm,-,20000,1268,0.0634,0.001354069721257567,0.04351048218086362,
3,X,q10_7,70,mwpm,-,20000,1815,0.09075,0.001428540250040744,0.061771429143846035,
3,X,q10_7,90,mwpm,-,20000,2198,0.1099,0.001377016901988104,0.08069187891669571,
3,X,q10_7,110,mwpm,-,20000,2784,0.1392,0.0014809130575419993,0.0992054098751396,
3,X,q10_7,130,mwpm,-,20000,3182,0.1591,0.0014709816492788352,0.11501274211332202,
3,X,q10_7,150,mwpm,-,20000,3498,0.1749,0.00143286055018077,0.13567878305912018,
3,X,q10_7,170,mwpm,-,20000,3892,0.1946,0.0014478576104459684,0.16377271199598908,
3,X,q10_7,190,mwpm,-,20000,4129,0.20645,0.0013995116937318142,0.17389185796491802,
3,X,q10_7,210,mwpm,-,20000,4422,0.2211,0.0013879623778711436,0.1923650789540261,
3,X,q10_7,230,mwpm,-,20000,4837,0.24185,0.0014350395108277403,0.21533867297694087,
3,X,q10_7,250,mwpm,-,20000,5212,0.2606,0.0014707771736361952,0.2352257699239999,
