distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
7,X,q6_7,1,mwpm,-,20000,0,0.0,0.0,0.0028339489363133907,
7,X,q6_7,10,mwpm,-,20000,7,0.00035,3.501102989023064e-05,0.06975636398419738,
7,X,q6_7,13,mwpm,-,20000,15,0.00075,5.773228696748234e-05,0.09331112913787365,
7,X,q6_7,30,mwpm,-,20000,30,0.0015,5.007264290135538e-05,0.2198811168782413,
7,X,q6_7,50,mwpm,-,20000,61,0.00305,6.118306640873206e-05,0.3862438809592277,
7,X,q6_7,70,mwpm,-,20000,74,0.0037,5.305086989754182e-05,0.5446865090634674,
7,X,q6_7,90,mwpm,-,20000,100,0.005,5.583208173270959e-05,0.7127970270812511,
7,X,q6_7,110,mwpm,-,20000,124,0.0062,5.671279028490739e-05,0.8473265520296991,
7,X,q6_7,130,mwpm,-,20000,166,0.0083,6.437787053514832e-05,1.0787316937930882,
7,X,q6_7,150,mwpm,-,20000,196,0.0098,6.597773764910331e-05,1.2051256489939988,
7,X,q6_7,170,mwpm,-,20000,205,0.01025,6.091699939875239e-05,1.4482355990912765,
7,X,q6_7,190,mwpm,-,20000,212,0.0106,5.6386155661392046e-05,1.5802280099596828,
7,X,q6_7,210,mwpm,-,20000,263,0.01315,6.345319001255234e-05,1.7538395621813834,
7,X,q6_7,230,mwpm,-,20000,304,0.0152,6.710780845881059e-05,2.0521316369995475,
7,X,q6_7,250,mwpm,-,20000,275,0.01375,5.57672967564371e-05,2.110968330176547,
