distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q6_3,1,mwpm,-,20000,12,0.0006,0.0005999999999999894,0.0006107010412961245,
3,Z,q6_3,10,mwpm,-,20000,272,0.0136,0.0013769389396333098,0.007835523923859,
3,Z,q6_3,13,mwpm,-,20000,318,0.0159,0.0012414025747229385,0.010468441992998123,
3,Z,q6_3,30,mwpm,-,20000,802,0.0401,0.0013913775341682366,0.025473105954006314,
3,Z,q6_3,50,mwpm,-,20000,1290,0.0645,0.0013792272480285805,0.042971936985850334,
3,Z,q6_3,70,mwpm,-,20000,1759,0.08795,0.0013799735704440597,0.060605440055951476,
3,Z,q6_3,90,mwpm,-,20000,2197,0.10985,0.0013763068399156864,0.07803562888875604,
3,Z,q6_3,110,mwpm,-,20000,2586,0.1293,0.0013582200192482352,0.09792558313347399,
3,Z,q6_3,130,mwpm,-,20000,3073,0.15365,0.0014101549238180189,0.11710569402202964,
3,Z,q6_3,150,mwpm,-,20000,3319,0.16595,0.0013425856174378303,0.13330158102326095,
3,Z,q6_3,170,mwpm,-,20000,3733,0.18665,0.0013724873000602322,0.15120282885618508,
3,Z,q6_3,190,mwpm,-,20000,4081,0.20405,0.0013781434793613823,0.1730090680066496,
3,Z,q6_3,210,mwpm,-,20000,4399,0.21995,0.0013781921834130628,0.189920007949695,
3,Z,q6_3,230,mwpm,-,20000,4682,0.2341,0.0013709167105292464,0.20435619191266596,
3,Z,q6_3,250,mwpm,-,20000,4971,0.24855,0.0013728397257417035,0.2229202319867909,
