distance,basis,orientation,rounds,decoder,model,shots,ler,ler_per_cycle,decode_seconds,note
3,Z,q2_7,150,mwpm,-,50000,0.45014,0.007625877906003886,0.662529117998929,
3,Z,q2_7,150,mwpm-rl,-,50000,0.44506,0.00730729876075481,0.6060627730003034,
3,Z,q2_7,170,mwpm,-,50000,0.46396,0.007675704927846083,0.780333167000208,
3,Z,q2_7,170,mwpm-rl,-,50000,0.4591,0.00730921956853714,0.6946535730021424,
3,Z,q2_7,190,mwpm,-,50000,0.47686,0.008021913735699882,0.8889901579968864,
3,Z,q2_7,190,mwpm-rl,-,50000,0.47092,0.007429920719631611,0.7973563699997612,
3,Z,q2_7,210,mwpm,-,50000,0.48156,0.007795931557818103,0.9701935019984376,
3,Z,q2_7,210,mwpm-rl,-,50000,0.47372,0.006964844994539365,0.8629675089978264,
3,Z,q2_7,230,mwpm,-,50000,0.48624,0.00774983875222196,1.0555317329999525,
3,Z,q2_7,230,mwpm-rl,-,50000,0.48694,0.007861570513273908,0.9303928640001686,
3,Z,q2_7,250,mwpm,-,50000,0.48946,0.0076595857114925,1.1600189009986934,
3,Z,q2_7,250,mwpm-rl,-,50000,0.4868,0.007216202441976849,1.0304229609973845,
3,Z,q4_5,1,mwpm,-,50000,0.004,0.0040000000000000036,0.002100118999806,
3,Z,q4_5,1,mwpm-rl,-,50000,0.00394,0.003939999999999999,0.0024240519996965304,
3,Z,q4_5,10,mwpm,-,50000,0.0727,0.00779469164949409,0.04501634700136492,
3,Z,q4_5,10,mwpm-rl,-,50000,0.06996,0.007479979108776458,0.05005882399927941,
3,Z,q4_5,13,mwpm,-,50000,0.09022,0.0075950954688771,0.058848525000939844,
3,Z,q4_5,13,mwpm-rl,-,50000,0.08678,0.00727835044925923,0.06549161699877004,
3,Z,q4_5,30,mwpm,-,50000,0.19126,0.007970924265949808,0.1413437699993665,
3,Z,q4_5,30,mwpm-rl,-,50000,0.18908,0.00785551112473798,0.1566371020016959,
3,Z,q4_5,50,mwpm,-,50000,0.27348,0.007855387436439543,0.2383610699980636,
3,Z,q4_5,50,mwpm-rl,-,50000,0.27014,0.00771129409475646,0.263693664001039,
3,Z,q4_5,70,mwpm,-,50000,0.3346,0.00783961405982292,0.3314017220000096,
3,Z,q4_5,70,mwpm-rl,-,50000,0.32992,0.007643398898616149,0.3736410130004515,
3,Z,q4_5,90,mwpm,-,50000,0.41372,0.009666504817977095,0.45619157799956156,
3,Z,q4_5,90,mwpm-rl,-,50000,0.40534,0.0091612354738011,0.49651068200182635,
3,Z,q4_5,110,mwpm,-,50000,0.4114,0.0078042534381526085,0.537730983000074,
3,Z,q4_5,110,mwpm-rl,-,50000,0.40768,0.007620187284968383,0.5833024359999399,
3,Z,q4_5,130,mwpm,-,50000,0.44044,0.008116568388244538,0.6365660400006163,
3,Z,q4_5,130,mwpm-rl,-,50000,0.43658,0.007878912146274009,0.7000736879999749,
3,Z,q4_5,150,mwpm,-,50000,0.45882,0.008253308561120443,0.735343215001194,
3,Z,q4_5,150,mwpm-rl,-,50000,0.4522,0.007764358143818206,0.8187099679998937,
3,Z,q4_5,170,mwpm,-,50000,0.4631,0.007607405780362841,0.8464728059989284,
3,Z,q4_5,170,mwpm-rl,-,50000,0.46386,0.007667680403824151,0.9232089269971766,
3,Z,q4_5,190,mwpm,-,50000,0.47764,0.008110692423250077,0.9466314040000725,
3,Z,q4_5,190,mwpm-rl,-,50000,0.47358,0.007678552313085896,1.042698574001406,
3,Z,q4_5,210,mwpm,-,50000,0.48106,0.007733221070510998,1.0255447480012663,
3,Z,q4_5,210,mwpm-rl,-,50000,0.47982,0.007584543602786931,1.127752825999778,
3,Z,q4_5,230,mwpm,-,50000,0.4826,0.007247263821598848,1.1469457639977918,
3,Z,q4_5,230,mwpm-rl,-,50000,0.48144,0.007108976886434082,1.2481105320002825,
3,Z,q4_5,250,mwpm,-,50000,0.49132,0.008041800683956046,1.2267493340004876,
3,Z,q4_5,250,mwpm-rl,-,50000,0.49286,0.008425985563486726,1.342612189000647,
3,Z,q4_9,1,mwpm,-,50000,0.0038,0.0038000000000000256,0.0020262389989511576,
3,Z,q4_9,1,mwpm-rl,-,50000,0.00416,0.004159999999999997,0.0017780970010790043,
3,Z,q4_9,10,mwpm,-,50000,0.07656,0.008241141503365468,0.04465860400159727,
3,Z,q4_9,10,mwpm-rl,-,50000,0.07474,0.008030184875224555,0.04127884300032747,
3,Z,q4_9,13,mwpm,-,50000,0.09474,0.008015035929708425,0.058886496000923216,
3,Z,q4_9,13,mwpm-rl,-,50000,0.0922,0.0077785227340353424,0.05412761100160424,
3,Z,q4_9,30,mwpm,-,50000,0.20106,0.008499679689598083,0.1389779589990212,
3,Z,q4_9,30,mwpm-rl,-,50000,0.19818,0.00834257224893925,0.12655464300041785,
3,Z,q4_9,50,mwpm,-,50000,0.28572,0.008401853238974966,0.22921063499961747,
3,Z,q4_9,50,mwpm-rl,-,50000,0.28198,0.008231699075727128,0.21171287199831568,
3,Z,q4_9,70,mwpm,-,50000,0.35412,0.008721775232920281,0.33107410999946296,
3,Z,q4_9,70,mwpm-rl,-,50000,0.35012,0.008531890336416215,0.31179101100133266,
3,Z,q4_9,90,mwpm,-,50000,0.44788,0.01240496413719222,0.5177092300000368,
3,Z,q4_9,90,mwpm-rl,-,50000,0.44592,0.012204924202618372,0.4686916350001411,
3,Z,q4_9,110,mwpm,-,50000,0.42648,0.008638374176899832,0.5173216459988907,
3,Z,q4_9,110,mwpm-rl,-,50000,0.4205,0.00828893857579377,0.48347740299868747,
3,Z,q4_9,130,mwpm,-,50000,0.45426,0.009114498152111017,0.6747783360005997,
3,Z,q4_9,130,mwpm-rl,-,50000,0.45046,0.008813050133119782,0.6207368950017553,
3,Z,q4_9,150,mwpm,-,50000,0.46066,0.00840314025183403,0.7204178500032867,
3,Z,q4_9,150,mwpm-rl,-,50000,0.46036,0.008378242218255616,0.6676440900009766,
3,Z,q4_9,170,mwpm,-,50000,0.47894,0.009229149889074806,0.8260588789999019,
3,Z,q4_9,170,mwpm-rl,-,50000,0.4749,0.008722261686387733,0.7611326570004167,
3,Z,q4_9,190,mwpm,-,50000,0.48516,0.009170857495935103,0.9363748819996545,
3,Z,q4_9,190,mwpm-rl,-,50000,0.48596,0.009313992983448982,0.8577892430002976,
3,Z,q4_9,210,mwpm,-,50000,0.48584,0.008414550341230065,1.0186443550010154,
3,Z,q4_9,210,mwpm-rl,-,50000,0.48658,0.00854018108399035,0.9340810710018559,
3,Z,q4_9,230,mwpm,-,50000,0.48926,0.008279879413222668,1.2324121170022408,
3,Z,q4_9,230,mwpm-rl,-,50000,0.48878,0.008186394936955665,1.1262438220001059,
3,Z,q4_9,250,mwpm,-,50000,0.49622,0.009674938454669713,1.3222867390031752,
3,Z,q4_9,250,mwpm-rl,-,50000,0.49616,0.0096440502254036,1.214789932997519,
3,Z,q6_11,1,mwpm,-,50000,0.00302,0.0030200000000000227,0.0021225090022198856,
3,Z,q6_11,1,mwpm-rl,-,50000,0.00342,0.0034199999999999786,0.0024176919978344813,
3,Z,q6_11,10,mwpm,-,50000,0.08438,0.009156948144767807,0.049545848996785935,
3,Z,q6_11,10,mwpm-rl,-,50000,0.08048,0.00869829544991857,0.0471244670006854,
3,Z,q6_11,13,mwpm,-,50000,0.116,0.010050141422529357,0.06824479299757513,
3,Z,q6_11,13,mwpm-rl,-,50000,0.10956,0.009422915177367763,0.06340166800146108,
3,Z,q6_11,30,mwpm,-,50000,0.2369,0.010587528101459132,0.16571159699742566,
3,Z,q6_11,30,mwpm-rl,-,50000,0.2276,0.010020502879854787,0.15208628999971552,
3,Z,q6_11,50,mwpm,-,50000,0.33362,0.010883147531688564,0.2903531519987155,
3,Z,q6_11,50,mwpm-rl,-,50000,0.32424,0.010346339926766701,0.26768828200147254,
3,Z,q6_11,70,mwpm,-,50000,0.39518,0.011036120947316208,0.4145231939983205,
3,Z,q6_11,70,mwpm-rl,-,50000,0.38728,0.01052829703174435,0.3823012539978663,
3,Z,q6_11,90,mwpm,-,50000,0.45738,0.013493928226428364,0.5734023369986971,
3,Z,q6_11,90,mwpm-rl,-,50000,0.45422,0.013107144463260834,0.5293028380001488,
3,Z,q6_11,110,mwpm,-,50000,0.45824,0.011158464422648562,0.6307173379973392,
3,Z,q6_11,110,mwpm-rl,-,50000,0.45164,0.01050594099428237,0.5814934609988995,
3,Z,q6_11,130,mwpm,-,50000,0.46604,0.010237678222106583,0.7212880879997101,
3,Z,q6_11,130,mwpm-rl,-,50000,0.46354,0.009969997428959876,0.6579488200004562,
3,Z,q6_11,150,mwpm,-,50000,0.47806,0.010313142348127524,0.8187522309999622,
3,Z,q6_11,150,mwpm-rl,-,50000,0.4725,0.009575201557238955,0.752329295999516,
3,Z,q6_11,170,mwpm,-,50000,0.489,0.011100549072448784,0.9921989889990073,
3,Z,q6_11,170,mwpm-rl,-,50000,0.4881,0.010874328622910545,0.9072586319998663,
3,Z,q6_11,190,mwpm,-,50000,0.49004,0.010199870551107104,1.0800162339983217,
3,Z,q6_11,190,mwpm-rl,-,50000,0.48794,0.009706426634217669,0.9853519759999472,
3,Z,q6_11,210,mwpm,-,50000,0.49272,0.009969452680104351,1.1657609079993563,
3,Z,q6_11,210,mwpm-rl,-,50000,0.49078,0.009417871707567693,1.0633218589973694,
3,Z,q6_11,230,mwpm,-,50000,0.49438,0.009662537492753864,1.3618587469973136,
3,Z,q6_11,230,mwpm-rl,-,50000,0.48896,0.008220976469848484,1.2304845680009748,
3,Z,q6_11,250,mwpm,-,50000,0.4934,0.0085805969151877,1.3394607289992564,
3,Z,q6_11,250,mwpm-rl,-,50000,0.49434,0.00888252215102825,1.2215413230005652,
3,Z,q6_3,1,mwpm,-,50000,0.00284,0.002840000000000009,0.0018681580004340503,
3,Z,q6_3,1,mwpm-rl,-,50000,0.00266,0.0026599999999999957,0.0017997370014199987,
3,Z,q6_3,10,mwpm,-,50000,0.06354,0.006749597023299525,0.04145383500144817,
3,Z,q6_3,10,mwpm-rl,-,50000,0.06082,0.0064430641435268,0.03839291600161232,
3,Z,q6_3,13,mwpm,-,50000,0.09136,0.00770060492361202,0.05733242299902486,
3,Z,q6_3,13,mwpm-rl,-,50000,0.08892,0.007475107819913673,0.05182104100094875,
3,Z,q6_3,30,mwpm,-,50000,0.22658,0.009959455794460781,0.15226120300212642,
3,Z,q6_3,30,mwpm-rl,-,50000,0.23146,0.010253542052665043,0.14292751700122608,
3,Z,q6_3,50,mwpm,-,50000,0.26912,0.0076676983545221344,0.22866252200037707,
3,Z,q6_3,50,mwpm-rl,-,50000,0.26556,0.0075170058920576155,0.21153266400142456,
3,Z,q6_3,70,mwpm,-,50000,0.33538,0.007872847790637294,0.3222431210015202,
3,Z,q6_3,70,mwpm-rl,-,50000,0.32958,0.007629352018987845,0.3004729380008939,
3,Z,q6_3,90,mwpm,-,50000,0.39686,0.008693102522735974,0.43075580799995805,
3,Z,q6_3,90,mwpm-rl,-,50000,0.3953,0.008611146629481259,0.402290093999909,
3,Z,q6_3,110,mwpm,-,50000,0.42372,0.008473725699855994,0.5229641929981881,
3,Z,q6_3,110,mwpm-rl,-,50000,0.42092,0.008312616232763137,0.48573234799914644,
3,Z,q6_3,130,mwpm,-,50000,0.44402,0.008351064152019971,0.6225080570002319,
3,Z,q6_3,130,mwpm-rl,-,50000,0.44136,0.008175466579256496,0.5774229390008259,
3,Z,q6_3,150,mwpm,-,50000,0.4821,0.01097706876408322,0.7928947980035446,
3,Z,q6_3,150,mwpm-rl,-,50000,0.48686,0.011983873610913298,0.758284666997497,
3,Z,q6_3,170,mwpm,-,50000,0.46894,0.008106180525958961,0.8077052860026015,
3,Z,q6_3,170,mwpm-rl,-,50000,0.4694,0.008149351887906886,0.7569810850000067,
3,Z,q6_3,190,mwpm,-,50000,0.4879,0.009697881874829062,0.9412946159973217,
3,Z,q6_3,190,mwpm-rl,-,50000,0.48398,0.00897316414626581,0.8853090060001705,
3,Z,q6_3,210,mwpm,-,50000,0.47576,0.00715451911329501,0.9374449599999934,
3,Z,q6_3,210,mwpm-rl,-,50000,0.47398,0.0069881878265020125,0.871783160000632,
3,Z,q6_3,230,mwpm,-,50000,0.48336,0.007342935910995718,1.075496130000829,
3,Z,q6_3,230,mwpm-rl,-,50000,0.48028,0.006979040928351055,0.99727679499847,
3,Z,q6_3,250,mwpm,-,50000,0.48526,0.006998643492434953,1.1400952799995139,
3,Z,q6_3,250,mwpm-rl,-,50000,0.483,0.0067172596903380954,1.0493223179983033,
3,Z,q6_7,1,mwpm,-,50000,0.0065,0.006500000000000006,0.002454602999932831,
3,Z,q6_7,1,mwpm-rl,-,50000,0.0069,0.006900000000000017,0.0022257710006670095,
3,Z,q6_7,10,mwpm,-,50000,0.09442,0.010355752103724913,0.05406761199992616,
3,Z,q6_7,10,mwpm-rl,-,50000,0.09304,0.010189403496655591,0.04436739200173179,
3,Z,q6_7,13,mwpm,-,50000,0.11792,0.01023901994148324,0.07185831700189738,
3,Z,q6_7,13,mwpm-rl,-,50000,0.11638,0.010087454330142909,0.05945574200086412,
3,Z,q6_7,30,mwpm,-,50000,0.25362,0.01165750332660076,0.19189243099754094,
3,Z,q6_7,30,mwpm-rl,-,50000,0.24984,0.01140959596605523,0.16337955599738052,
3,Z,q6_7,50,mwpm,-,50000,0.3276,0.010535330028367318,0.2857881220006675,
3,Z,q6_7,50,mwpm-rl,-,50000,0.3238,0.01032185383635098,0.2432023469991691,
3,Z,q6_7,70,mwpm,-,50000,0.40206,0.011510113006504952,0.45807659099955345,
3,Z,q6_7,70,mwpm-rl,-,50000,0.39882,0.011282939878712983,0.38605173299947637,
3,Z,q6_7,90,mwpm,-,50000,0.47794,0.017040849636087707,0.7083678239978326,
3,Z,q6_7,90,mwpm-rl,-,50000,0.47688,0.016788936700505686,0.5924498080021294,
3,Z,q6_7,110,mwpm,-,50000,0.46544,0.01199873551002556,0.7170369449995633,
3,Z,q6_7,110,mwpm-rl,-,50000,0.46624,0.012102625572009307,0.6159563069995784,
3,Z,q6_7,130,mwpm,-,50000,0.47536,0.011444816891506282,0.8572312649994274,
3,Z,q6_7,130,mwpm-rl,-,50000,0.47456,0.01132472429003778,0.7437962719995994,
3,Z,q6_7,150,mwpm,-,50000,0.48478,0.011505548368052454,0.9789781450017472,
3,Z,q6_7,150,mwpm-rl,-,50000,0.4819,0.010940843128882494,0.8375445629972091,
3,Z,q6_7,170,mwpm,-,50000,0.4938,0.012746645416951419,1.1538180380011909,
3,Z,q6_7,170,mwpm-rl,-,50000,0.4937,0.012700783141093741,0.9988477300030354,
3,Z,q6_7,190,mwpm,-,50000,0.49404,0.011521849599219702,1.273988732998987,
3,Z,q6_7,190,mwpm-rl,-,50000,0.49394,0.01147906907456081,1.0979402990014933,
3,Z,q6_7,210,mwpm,-,50000,0.49586,0.011284781505203567,1.258755752001889,
3,Z,q6_7,210,mwpm-rl,-,50000,0.49532,0.010999376197567023,1.0596775740013982,
3,Z,q6_7,230,mwpm,-,50000,0.49372,0.009425757531203227,1.3850759140004811,
3,Z,q6_7,230,mwpm-rl,-,50000,0.49078,0.00860601692921642,1.1901184550006292,
3,Z,q6_7,250,mwpm,-,50000,0.49878,0.011887911287299269,1.507154167000408,
3,Z,q6_7,250,mwpm-rl,-,50000,0.4959,0.009515531476853134,1.2711426060013764,
3,Z,q8_5,1,mwpm,-,50000,0.0028,0.0028000000000000247,0.00203880800108891,
3,Z,q8_5,1,mwpm-rl,-,50000,0.0033,0.003300000000000025,0.0020585689999279566,
3,Z,q8_5,10,mwpm,-,50000,0.06818,0.0072764964152838285,0.0415640750034072,
3,Z,q8_5,10,mwpm-rl,-,50000,0.067,0.007142019082866546,0.039008071998978266,
3,Z,q8_5,13,mwpm,-,50000,0.08526,0.007139168043110378,0.0555730060004862,
3,Z,q8_5,13,mwpm-rl,-,50000,0.0837,0.006996811693756266,0.05089611299990793,
3,Z,q8_5,30,mwpm,-,50000,0.3363,0.01826748528410549,0.20806295099828276,
3,Z,q8_5,30,mwpm-rl,-,50000,0.3366,0.018296939146698166,0.18954972899882705,
3,Z,q8_5,50,mwpm,-,50000,0.29266,0.008725450431262771,0.2341405430015584,
3,Z,q8_5,50,mwpm-rl,-,50000,0.29042,0.008619858582498974,0.21440170999994734,
3,Z,q8_5,70,mwpm,-,50000,0.33326,0.007782879248587116,0.3431828950015188,
3,Z,q8_5,70,mwpm-rl,-,50000,0.32962,0.00763100315857429,0.3218745369995304,
3,Z,q8_5,90,mwpm,-,50000,0.39158,0.008420486505303415,0.4261769450022257,
3,Z,q8_5,90,mwpm-rl,-,50000,0.3899,0.00833649313493301,0.3929814270013594,
3,Z,q8_5,110,mwpm,-,50000,0.41384,0.007929191870782892,0.4997309870013851,
3,Z,q8_5,110,mwpm-rl,-,50000,0.40994,0.007731115514671039,0.46806156400270993,
3,Z,q8_5,130,mwpm,-,50000,0.4423,0.008236599913687581,0.6121941489982419,
3,Z,q8_5,130,mwpm-rl,-,50000,0.43902,0.00802740933602869,0.5727482269976463,
3,Z,q8_5,150,mwpm,-,50000,0.49182,0.013523469583279824,0.8331332449997717,
3,Z,q8_5,150,mwpm-rl,-,50000,0.49264,0.013865932950920146,0.748236198000086,
3,Z,q8_5,170,mwpm,-,50000,0.46698,0.007929088231837633,0.7831532839991269,
3,Z,q8_5,170,mwpm-rl,-,50000,0.4626,0.007568420781569274,0.7269837200001348,
3,Z,q8_5,190,mwpm,-,50000,0.48556,0.009241439087294467,0.9436817929999961,
3,Z,q8_5,190,mwpm-rl,-,50000,0.4877,0.009655575209377043,0.8646596260005026,
3,Z,q8_5,210,mwpm,-,50000,0.48356,0.00806494089340104,0.96757529700335,
3,Z,q8_5,210,mwpm-rl,-,50000,0.48056,0.007672137027002812,0.894405689999985,
3,Z,q8_5,230,mwpm,-,50000,0.48446,0.007489409117244161,1.0407599740028672,
3,Z,q8_5,230,mwpm-rl,-,50000,0.48212,0.007188960089352436,0.960180002002744,
3,Z,q8_5,250,mwpm,-,50000,0.4889,0.007557626097455805,1.1341326990004745,
3,Z,q8_5,250,mwpm-rl,-,50000,0.48796,0.007397478816705827,1.0567813979978382,
3,Z,q8_9,1,mwpm,-,50000,0.0059,0.005900000000000016,0.002768186001048889,
3,Z,q8_9,1,mwpm-rl,-,50000,0.00608,0.006079999999999974,0.0023051919997669756,
3,Z,q8_9,10,mwpm,-,50000,0.11394,0.012764992465348401,0.06504205600140267,
3,Z,q8_9,10,mwpm-rl,-,50000,0.10698,0.011893637183165162,0.06468211299943505,
3,Z,q8_9,13,mwpm,-,50000,0.1454,0.013042929981082307,0.08508261400129413,
3,Z,q8_9,13,mwpm-rl,-,50000,0.13706,0.012171354145208313,0.0845112290007819,
3,Z,q8_9,30,mwpm,-,50000,0.27162,0.012890866170063353,0.1905102069977147,
3,Z,q8_9,30,mwpm-rl,-,50000,0.26334,0.012312265749160112,0.188577508997696,
3,Z,q8_9,50,mwpm,-,50000,0.36198,0.012707816888066159,0.3118480789999012,
3,Z,q8_9,50,mwpm-rl,-,50000,0.35588,0.01228614938895728,0.31238549400222837,
3,Z,q8_9,70,mwpm,-,50000,0.42004,0.012923488481974,0.4472204720004811,
3,Z,q8_9,70,mwpm-rl,-,50000,0.41814,0.012760054125592446,0.4528316440009803,
3,Z,q8_9,90,mwpm,-,50000,0.45768,0.013532111179330952,0.5876838120020693,
3,Z,q8_9,90,mwpm-rl,-,50000,0.45764,0.013527004681894883,0.5970404189974943,
3,Z,q8_9,110,mwpm,-,50000,0.47688,0.013778898617688273,0.7059187550003116,
3,Z,q8_9,110,mwpm-rl,-,50000,0.47506,0.013443843649249554,0.7079428340002778,
3,Z,q8_9,130,mwpm,-,50000,0.48584,0.013522196717232482,0.830115773002035,
3,Z,q8_9,130,mwpm-rl,-,50000,0.48492,0.01328657861348742,0.8266918709996389,
3,Z,q8_9,150,mwpm,-,50000,0.4905,0.01303804944319803,0.9631094140022469,
3,Z,q8_9,150,mwpm-rl,-,50000,0.4838,0.011302289502893359,0.960244567002519,
3,Z,q8_9,170,mwpm,-,50000,0.49678,0.01462087137099799,1.1267657809985394,
3,Z,q8_9,170,mwpm-rl,-,50000,0.49982,0.022786237164849954,1.1266205400024774,
3,Z,q8_9,190,mwpm,-,50000,0.49826,0.014676917058451866,1.2178812809979718,
3,Z,q8_9,190,mwpm-rl,-,50000,0.49696,0.013249575478820441,1.201961842001765,
3,Z,q8_9,210,mwpm,-,50000,0.49882,0.014197146426893015,1.4180668580011115,
3,Z,q8_9,210,mwpm-rl,-,50000,0.49886,0.014276918365902558,1.4151563810009975,
3,Z,q8_9,230,mwpm,-,50000,0.5027,0.5,1.5114381389976188,
3,Z,q8_9,230,mwpm-rl,-,50000,0.49998,0.021536815979990576,1.5032994139983202,
3,Z,q8_9,250,mwpm,-,50000,0.50668,0.5,1.7332208690022526,
3,Z,q8_9,250,mwpm-rl,-,50000,0.50194,0.5,1.7124571240019577,
