distance,basis,orientation,rounds,decoder,model,shots,ler,ler_per_cycle,decode_seconds,note
3,Z,q10_7,1,ising,accurate,50000,nan,nan,0.0,skipped: rounds<2
3,Z,q10_7,10,ising,accurate,50000,0.37144,0.06350066110352448,0.48811260200454853,"R=13,rot=XV"
3,Z,q10_7,13,ising,accurate,50000,0.41012,0.06183397349909492,0.32665530301164836,"R=13,rot=XV"
3,Z,q10_7,30,ising,accurate,50000,0.49024,0.061483440461257644,0.7572400780045427,"R=13,rot=XV"
3,Z,q10_7,50,ising,accurate,50000,0.49592,0.0458453057569721,1.275894132006215,"R=13,rot=XV"
3,Z,q10_7,70,ising,accurate,50000,0.5048,0.5,2.0118682690081187,"R=13,rot=XV"
3,Z,q10_7,90,ising,accurate,50000,0.49882,0.03250159047143003,2.7229653959802818,"R=13,rot=XV"
3,Z,q10_7,110,ising,accurate,50000,0.50004,0.5,3.5298354419937823,"R=13,rot=XV"
3,Z,q10_7,130,ising,accurate,50000,0.50196,0.5,4.3992646529804915,"R=13,rot=XV"
3,Z,q10_7,150,ising,accurate,50000,0.49722,0.017011078138944646,4.48158961898298,"R=13,rot=XV"
3,Z,q10_7,170,ising,accurate,50000,0.49942,0.01949035421009032,5.123767782992218,"R=13,rot=XV"
3,Z,q10_7,190,ising,accurate,50000,0.49926,0.016855939493255645,5.656774904986378,"R=13,rot=XV"
3,Z,q10_7,210,ising,accurate,50000,0.4985,0.013641740034505356,15.686367112997686,"R=13,rot=XV"
3,Z,q10_7,230,ising,accurate,50000,0.4991,0.013552017502578173,15.357734652992804,"R=13,rot=XV"
3,Z,q10_7,250,ising,accurate,50000,0.5025,0.5,18.230449825001415,"R=13,rot=XV"
3,Z,q2_7,1,ising,accurate,50000,nan,nan,0.0,skipped: rounds<2
3,Z,q2_7,10,ising,accurate,50000,0.33578,0.05268278874162163,0.2520044720149599,"R=13,rot=XV"
3,Z,q2_7,13,ising,accurate,50000,0.38148,0.052411044907411164,0.32535987099981867,"R=13,rot=XV"
3,Z,q2_7,30,ising,accurate,50000,0.48466,0.054823890747740855,0.7607501950114965,"R=13,rot=XV"
3,Z,q2_7,50,ising,accurate,50000,0.49852,0.05496328774656556,1.2738204740162473,"R=13,rot=XV"
3,Z,q2_7,70,ising,accurate,50000,0.49948,0.04673081514491878,1.8278747200092766,"R=13,rot=XV"
3,Z,q2_7,90,ising,accurate,50000,0.5024,0.5,2.3803369739907794,"R=13,rot=XV"
3,Z,q2_7,110,ising,accurate,50000,0.50046,0.5,7.903868880006485,"R=13,rot=XV"
3,Z,q2_7,130,ising,accurate,50000,0.4966,0.01883171301462294,9.322147417988162,"R=13,rot=XV"
3,Z,q2_7,150,ising,accurate,50000,0.49864,0.019307738792165574,10.780674425011966,"R=13,rot=XV"
3,Z,q2_7,170,ising,accurate,50000,0.49926,0.018801256090352603,12.199583528999938,"R=13,rot=XV"
3,Z,q2_7,190,ising,accurate,50000,0.49682,0.013134218148159515,13.580568681005388,"R=13,rot=XV"
3,Z,q2_7,210,ising,accurate,50000,0.4981,0.013093957332268591,14.860566463001305,"R=13,rot=XV"
3,Z,q2_7,230,ising,accurate,50000,0.49674,0.01082220735298739,15.42423387398594,"R=13,rot=XV"
3,Z,q2_7,250,ising,accurate,50000,0.50484,0.5,18.24953810000443,"R=13,rot=XV"
3,Z,q4_5,1,ising,accurate,50000,nan,nan,0.0,skipped: rounds<2
3,Z,q4_5,10,ising,accurate,50000,0.33516,0.052514193798220365,0.25064393400680274,"R=13,rot=XV"
3,Z,q4_5,13,ising,accurate,50000,0.37948,0.051834523945181454,0.3230875089939218,"R=13,rot=XV"
3,Z,q4_5,30,ising,accurate,50000,0.482,0.05244464857340192,0.7570282150118146,"R=13,rot=XV"
3,Z,q4_5,50,ising,accurate,50000,0.49976,0.07086411829777273,1.2748557250015438,"R=13,rot=XV"
3,Z,q4_5,70,ising,accurate,50000,0.50272,0.5,1.820253343990771,"R=13,rot=XV"
3,Z,q4_5,90,ising,accurate,50000,0.50046,0.5,2.38057460001437,"R=13,rot=XV"
3,Z,q4_5,110,ising,accurate,50000,0.50326,0.5,7.8552509720029775,"R=13,rot=XV"
3,Z,q4_5,130,ising,accurate,50000,0.4989,0.022990419319221744,9.274668616009876,"R=13,rot=XV"
3,Z,q4_5,150,ising,accurate,50000,0.50236,0.5,10.773595670994837,"R=13,rot=XV"
3,Z,q4_5,170,ising,accurate,50000,0.50036,0.5,12.18741250698804,"R=13,rot=XV"
3,Z,q4_5,190,ising,accurate,50000,0.49884,0.015711505253110047,13.675565657991683,"R=13,rot=XV"
3,Z,q4_5,210,ising,accurate,50000,0.50272,0.5,14.904125535016647,"R=13,rot=XV"
3,Z,q4_5,230,ising,accurate,50000,0.50054,0.5,15.343501252995338,"R=13,rot=XV"
3,Z,q4_5,250,ising,accurate,50000,0.502,0.5,18.181933965999633,"R=13,rot=XV"
3,Z,q4_9,1,ising,accurate,50000,nan,nan,0.0,skipped: rounds<2
3,Z,q4_9,10,ising,accurate,50000,0.39416,0.0719071374763891,0.2500399269920308,"R=13,rot=XV"
3,Z,q4_9,13,ising,accurate,50000,0.43042,0.07037801418620637,0.32319043099414557,"R=13,rot=XV"
3,Z,q4_9,30,ising,accurate,50000,0.49508,0.07138255714569441,0.7543739250104409,"R=13,rot=XV"
3,Z,q4_9,50,ising,accurate,50000,0.5007,0.5,1.2732169840019196,"R=13,rot=XV"
3,Z,q4_9,70,ising,accurate,50000,0.49834,0.03915201678893432,1.8171038769942243,"R=13,rot=XV"
3,Z,q4_9,90,ising,accurate,50000,0.50398,0.5,2.37287076402572,"R=13,rot=XV"
