distance,basis,orientation,rounds,decoder,model,shots,ler,ler_per_cycle,decode_seconds,note
5,X,q4_7,1,mwpm,-,50000,0.0033,0.003300000000000025,0.009256106997781899,
5,X,q4_7,1,mwpm-rl,-,50000,0.00304,0.003039999999999987,0.010210795000602957,
5,X,q4_7,10,mwpm,-,50000,0.05146,0.0054011277547361125,0.23251233900009538,
5,X,q4_7,10,mwpm-rl,-,50000,0.05072,0.005319589491681931,0.2404524230005336,
5,X,q4_7,13,mwpm,-,50000,0.06896,0.005675512143299588,0.3070737039997766,
5,X,q4_7,13,mwpm-rl,-,50000,0.06678,0.0054836470192204945,0.31209120099811116,
5,X,q4_7,30,mwpm,-,50000,0.16412,0.006587127277693061,0.7932663300016429,
5,X,q4_7,30,mwpm-rl,-,50000,0.1592,0.00634789823992532,0.8236655430009705,
5,X,q4_7,50,mwpm,-,50000,0.2249,0.005939178619665586,1.2928627000001143,
5,X,q4_7,50,mwpm-rl,-,50000,0.21914,0.005734381011442635,1.354526145998534,
5,X,q4_7,70,mwpm,-,50000,0.31606,0.007092068127326989,1.9866853359999368,
5,X,q4_7,70,mwpm-rl,-,50000,0.30972,0.006853393249948658,2.1024676140004885,
5,X,q4_7,90,mwpm,-,50000,0.34936,0.006620857905136612,2.567870244001824,
5,X,q4_7,90,mwpm-rl,-,50000,0.34522,0.006472208506340782,2.716983121998055,
5,X,q4_7,110,mwpm,-,50000,0.39532,0.007057446117685218,3.3183048669998243,
5,X,q4_7,110,mwpm-rl,-,50000,0.39174,0.006906727568085191,3.4229023410007358,
5,X,q4_7,130,mwpm,-,50000,0.41036,0.006567283409660951,3.7254011250006442,
5,X,q4_7,130,mwpm-rl,-,50000,0.40464,0.006332438763636372,3.871923119000712,
5,X,q4_7,150,mwpm,-,50000,0.4281,0.006422829982575595,4.277704485000868,
5,X,q4_7,150,mwpm-rl,-,50000,0.42112,0.006117864885406776,4.557306356997287,
5,X,q4_7,170,mwpm,-,50000,0.4489,0.006663503939328574,5.199259820001316,
5,X,q4_7,170,mwpm-rl,-,50000,0.44502,0.006451076898142727,5.30253884099875,
5,X,q4_7,190,mwpm,-,50000,0.46276,0.0067882993166195615,5.653448575998482,
5,X,q4_7,190,mwpm-rl,-,50000,0.45916,0.00654869978956546,5.916413151000597,
5,X,q4_7,210,mwpm,-,50000,0.46032,0.005996515539442748,5.994944879999821,
5,X,q4_7,210,mwpm-rl,-,50000,0.45852,0.00589214251288156,6.193711801002792,
5,X,q4_7,230,mwpm,-,50000,0.46962,0.006051824147456308,6.602772999998706,
5,X,q4_7,230,mwpm-rl,-,50000,0.46804,0.005942927447151414,6.745066291001422,
5,X,q4_7,250,mwpm,-,50000,0.47278,0.00578755565856498,7.013733465999394,
5,X,q4_7,250,mwpm-rl,-,50000,0.4705,0.0056285157056650825,7.2920440300003975,
5,X,q6_5,1,mwpm,-,50000,0.00256,0.0025600000000000067,0.00858014899858972,
5,X,q6_5,1,mwpm-rl,-,50000,0.00242,0.0024199999999999777,0.009099083999899449,
5,X,q6_5,10,mwpm,-,50000,0.05592,0.005895140321534376,0.2449427569990803,
5,X,q6_5,10,mwpm-rl,-,50000,0.05304,0.005575628964083201,0.23929012400185456,
5,X,q6_5,13,mwpm,-,50000,0.07162,0.005910839783751121,0.32017077899945434,
5,X,q6_5,13,mwpm-rl,-,50000,0.06824,0.0056120449770841185,0.3135862390008697,
5,X,q6_5,30,mwpm,-,50000,0.18264,0.007519078882042729,0.869676491998689,
5,X,q6_5,30,mwpm-rl,-,50000,0.17092,0.006923406249883413,0.8742178039974533,
5,X,q6_5,50,mwpm,-,50000,0.22924,0.006096283240356548,1.3036370500012708,
5,X,q6_5,50,mwpm-rl,-,50000,0.22142,0.005814950151929066,1.3121014980024484,
5,X,q6_5,70,mwpm,-,50000,0.33328,0.007783722728121334,2.089148266997654,
5,X,q6_5,70,mwpm-rl,-,50000,0.3254,0.007458880220572062,2.096541975002765,
5,X,q6_5,90,mwpm,-,50000,0.3688,0.007377723443949102,2.7303280569976778,
5,X,q6_5,90,mwpm-rl,-,50000,0.36332,0.007153696050142544,2.760547810998105,
5,X,q6_5,110,mwpm,-,50000,0.39752,0.007152621536785919,3.296070291999058,
5,X,q6_5,110,mwpm-rl,-,50000,0.39568,0.007072883848532885,3.3388392939996265,
5,X,q6_5,130,mwpm,-,50000,0.41424,0.006735207755433459,3.7622689260024345,
5,X,q6_5,130,mwpm-rl,-,50000,0.41116,0.006601308786907845,3.8013866740002413,
5,X,q6_5,150,mwpm,-,50000,0.4388,0.006952742870035722,4.474602706999576,
5,X,q6_5,150,mwpm-rl,-,50000,0.43234,0.006622790560471992,4.502437152001221,
5,X,q6_5,170,mwpm,-,50000,0.45524,0.00704777828901626,5.257641887001228,
5,X,q6_5,170,mwpm-rl,-,50000,0.44812,0.006619540294559523,5.280943920999562,
5,X,q6_5,190,mwpm,-,50000,0.46574,0.007004758655436205,5.937586300999101,
5,X,q6_5,190,mwpm-rl,-,50000,0.46156,0.006705964686986421,5.9741052860008494,
5,X,q6_5,210,mwpm,-,50000,0.46896,0.006573857552702567,6.014697580001666,
5,X,q6_5,210,mwpm-rl,-,50000,0.46472,0.006272917941424261,6.002863634999812,
5,X,q6_5,230,mwpm,-,50000,0.48928,0.008283864325662305,7.848834701999294,
5,X,q6_5,230,mwpm-rl,-,50000,0.48616,0.007737431499709457,7.795463390000805,
5,X,q6_5,250,mwpm,-,50000,0.4811,0.0065081649673209285,7.238961224000377,
5,X,q6_5,250,mwpm-rl,-,50000,0.4795,0.006347728456587043,7.180468263999501,
5,X,q6_9,1,mwpm,-,50000,0.00288,0.0028799999999999937,0.00880542099912418,
5,X,q6_9,1,mwpm-rl,-,50000,0.00264,0.0026399999999999757,0.009406737000972498,
5,X,q6_9,10,mwpm,-,50000,0.05826,0.006156119456768971,0.2659442839976691,
5,X,q6_9,10,mwpm-rl,-,50000,0.0576,0.006082384221686887,0.27263900600155466,
5,X,q6_9,13,mwpm,-,50000,0.07872,0.006545638612269367,0.36076287999821943,
5,X,q6_9,13,mwpm-rl,-,50000,0.0757,0.006274427772851865,0.36802883700147504,
5,X,q6_9,30,mwpm,-,50000,0.18426,0.007603083808849831,0.9186414989999321,
5,X,q6_9,30,mwpm-rl,-,50000,0.18332,0.007554289613538434,0.9463419540006726,
5,X,q6_9,50,mwpm,-,50000,0.25406,0.007045100295386408,1.4571828599982837,
5,X,q6_9,50,mwpm-rl,-,50000,0.248,0.006805056796196252,1.519115540999337,
5,X,q6_9,70,mwpm,-,50000,0.33776,0.007975221152050904,2.2271477459980815,
5,X,q6_9,70,mwpm-rl,-,50000,0.33492,0.007853229683349783,2.3233885039990128,
5,X,q6_9,90,mwpm,-,50000,0.38538,0.008116652574054861,2.9135323209993658,
5,X,q6_9,90,mwpm-rl,-,50000,0.38258,0.007984728488055204,3.0452027279970935,
5,X,q6_9,110,mwpm,-,50000,0.40266,0.007383120069095472,3.4117347600003995,
5,X,q6_9,110,mwpm-rl,-,50000,0.39646,0.007106514162579347,3.545993837000424,
5,X,q6_9,130,mwpm,-,50000,0.4294,0.007472741411210737,4.111636030000227,
5,X,q6_9,130,mwpm-rl,-,50000,0.42292,0.007139931784786002,4.265235024999129,
5,X,q6_9,150,mwpm,-,50000,0.45176,0.007734288476587137,4.878044375000172,
5,X,q6_9,150,mwpm-rl,-,50000,0.45264,0.0077947040243991905,5.073649327001476,
5,X,q6_9,170,mwpm,-,50000,0.46534,0.007788761889052087,5.608366060001572,
