distance,basis,orientation,rounds,decoder,model,shots,ler,ler_per_cycle,decode_seconds,note
5,Z,q4_7,1,ising,fast,50000,nan,nan,0.0,skipped: rounds<2
5,Z,q4_7,10,ising,fast,50000,0.48858,0.15735877482145433,0.7507990199956112,"R=9,rot=XV"
5,Z,q4_7,13,ising,fast,50000,0.49772,0.1697138392070215,0.6789186340174638,"R=9,rot=XV"
5,Z,q4_7,30,ising,fast,50000,0.4975,0.08094695140336983,1.9800722930231132,"R=9,rot=XV"
5,Z,q4_7,50,ising,fast,50000,0.49882,0.05697498965009812,3.1004334219906013,"R=9,rot=XV"
5,Z,q4_7,70,ising,fast,50000,0.50066,0.5,5.941281559003983,"R=9,rot=XV"
5,Z,q4_7,90,ising,fast,50000,0.49918,0.03438836428660069,5.736034564994043,"R=9,rot=XV"
5,Z,q4_7,110,ising,fast,50000,0.50198,0.5,6.072377380012767,"R=9,rot=XV"
5,Z,q4_7,130,ising,fast,50000,0.50028,0.5,12.418451053992612,"R=9,rot=XV"
5,Z,q4_7,150,ising,fast,50000,0.49856,0.019124533173935365,14.727014453004813,"R=9,rot=XV"
5,Z,q4_7,170,ising,fast,50000,0.4996,0.020539441860222052,16.986569425993366,"R=9,rot=XV"
5,Z,q4_7,190,ising,fast,50000,0.50232,0.5,18.03467143297894,"R=9,rot=XV"
5,Z,q4_7,210,ising,fast,50000,0.50018,0.5,11.521998970012646,"R=9,rot=XV"
5,Z,q4_7,230,ising,fast,50000,0.5012,0.5,23.774226600013208,"R=9,rot=XV"
5,Z,q4_7,250,ising,fast,50000,0.49952,0.013705800591466644,25.89757092198124,"R=9,rot=XV"
5,Z,q6_5,1,ising,fast,50000,nan,nan,0.0,skipped: rounds<2
5,Z,q6_5,10,ising,fast,50000,0.49094,0.16519971141227235,0.5073070549988188,"R=9,rot=XV"
5,Z,q6_5,13,ising,fast,50000,0.4995,0.20609919638625435,0.6648365300206933,"R=9,rot=XV"
5,Z,q6_5,30,ising,fast,50000,0.50492,0.5,1.6039838720171247,"R=9,rot=XV"
5,Z,q6_5,50,ising,fast,50000,0.5031,0.5,2.6714204660092946,"R=9,rot=XV"
5,Z,q6_5,70,ising,fast,50000,0.5046,0.5,8.112514751992421,"R=9,rot=XV"
5,Z,q6_5,90,ising,fast,50000,0.5036,0.5,4.933245716994861,"R=9,rot=XV"
5,Z,q6_5,110,ising,fast,50000,0.49854,0.02583659792865456,5.9974096569931135,"R=9,rot=XV"
5,Z,q6_5,130,ising,fast,50000,0.49678,0.019032999381574656,14.601692370983073,"R=9,rot=XV"
5,Z,q6_5,150,ising,fast,50000,0.50166,0.5,17.23290898799314,"R=9,rot=XV"
5,Z,q6_5,170,ising,fast,50000,0.5031,0.5,19.800067098985892,"R=9,rot=XV"
5,Z,q6_5,190,ising,fast,50000,0.49884,0.015711505253110047,20.954483126988634,"R=9,rot=XV"
5,Z,q6_5,210,ising,fast,50000,0.50014,0.5,11.472473542991793,"R=9,rot=XV"
5,Z,q6_5,230,ising,fast,50000,0.50038,0.5,26.065821167983813,"R=9,rot=XV"
5,Z,q6_5,250,ising,fast,50000,0.50342,0.5,28.522319943993352,"R=9,rot=XV"
5,Z,q6_9,1,ising,fast,50000,nan,nan,0.0,skipped: rounds<2
5,Z,q6_9,10,ising,fast,50000,0.49232,0.1706868099820933,0.5277656000107527,"R=9,rot=XV"
5,Z,q6_9,13,ising,fast,50000,0.49638,0.15775705099575704,0.6847638420003932,"R=9,rot=XV"
5,Z,q6_9,30,ising,fast,50000,0.50112,0.5,1.7007010399829596,"R=9,rot=XV"
5,Z,q6_9,50,ising,fast,50000,0.50162,0.5,2.7546849369828124,"R=9,rot=XV"
5,Z,q6_9,70,ising,fast,50000,0.49858,0.04017896170004953,8.170205062022433,"R=9,rot=XV"
5,Z,q6_9,90,ising,fast,50000,0.50208,0.5,5.170247895992361,"R=9,rot=XV"
5,Z,q6_9,110,ising,fast,50000,0.4976,0.023689254522112735,6.1221756110026035,"R=9,rot=XV"
5,Z,q6_9,130,ising,fast,50000,0.49924,0.024345206170465705,14.84656699700281,"R=9,rot=XV"
5,Z,q6_9,150,ising,fast,50000,0.49658,0.016343481896284595,17.45883770598448,"R=9,rot=XV"
5,Z,q6_9,170,ising,fast,50000,0.49828,0.01640792887484671,20.00877448299434,"R=9,rot=XV"
5,Z,q6_9,190,ising,fast,50000,0.50244,0.5,21.42217526299646,"R=9,rot=XV"
5,Z,q6_9,210,ising,fast,50000,0.49832,0.013379200903746724,11.782384821999585,"R=9,rot=XV"
5,Z,q6_9,230,ising,fast,50000,0.49842,0.012360273957297663,26.44176372201764,"R=9,rot=XV"
5,Z,q6_9,250,ising,fast,50000,0.5041,0.5,29.035812437010463,"R=9,rot=XV"
5,Z,q8_7,1,ising,fast,50000,nan,nan,0.0,skipped: rounds<2
5,Z,q8_7,10,ising,fast,50000,0.49502,0.18464774695055058,0.5238875109935179,"R=9,rot=XV"
